"38070","Santa Barbara",38,"Jujuy",2019,14,"Dengue",6,"De 10 a 14 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,18,"Dengue",7,"De 15 a 19 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,21,"Dengue",7,"De 15 a 19 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,25,"Dengue",7,"De 15 a 19 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,17,"Dengue",8,"De 20 a 24 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,23,"Dengue",8,"De 20 a 24 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,7,"Dengue",9,"De 25 a 34 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,21,"Dengue",9,"De 25 a 34 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,22,"Dengue",9,"De 25 a 34 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,20,"Dengue",10,"De 35 a 44 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,21,"Dengue",10,"De 35 a 44 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,24,"Dengue",10,"De 35 a 44 anos",1
"38070","Santa Barbara",38,"Jujuy",2019,18,"Dengue",11,"De 45 a 65 anos",1
"38105","Valle Grande",38,"Jujuy",2019,19,"Dengue",7,"De 15 a 19 anos",1
"54007","Apostoles",54,"Misiones",2019,14,"Dengue",6,"De 10 a 14 anos",1
"54007","Apostoles",54,"Misiones",2019,20,"Dengue",6,"De 10 a 14 anos",2
"54007","Apostoles",54,"Misiones",2019,12,"Dengue",7,"De 15 a 19 anos",1
"54007","Apostoles",54,"Misiones",2019,14,"Dengue",7,"De 15 a 19 anos",1
"54007","Apostoles",54,"Misiones",2019,15,"Dengue",7,"De 15 a 19 anos",1
"54007","Apostoles",54,"Misiones",2019,19,"Dengue",7,"De 15 a 19 anos",1
"54007","Apostoles",54,"Misiones",2019,21,"Dengue",7,"De 15 a 19 anos",1
"54007","Apostoles",54,"Misiones",2019,24,"Dengue",4,"De 2 a 4 anos",1
"54007","Apostoles",54,"Misiones",2019,15,"Dengue",8,"De 20 a 24 anos",1
"54007","Apostoles",54,"Misiones",2019,21,"Dengue",8,"De 20 a 24 anos",2
"54007","Apostoles",54,"Misiones",2019,15,"Dengue",9,"De 25 a 34 anos",1
"54007","Apostoles",54,"Misiones",2019,16,"Dengue",9,"De 25 a 34 anos",1
"54007","Apostoles",54,"Misiones",2019,17,"Dengue",9,"De 25 a 34 anos",1
"54007","Apostoles",54,"Misiones",2019,19,"Dengue",9,"De 25 a 34 anos",1
"54007","Apostoles",54,"Misiones",2019,20,"Dengue",9,"De 25 a 34 anos",2
